t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid
2562,1969,-482,3457,-347,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2564,1992,-496,3417,-358,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2566,2008,-477,3413,-359,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2568,1976,-467,3441,-342,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2570,1971,-498,3433,-357,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2572,2032,-498,3428,-344,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2574,1980,-491,3402,-344,-361,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2576,2026,-495,3433,-354,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2578,2021,-484,3443,-345,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2580,1984,-498,3454,-352,-359,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2582,2013,-486,3414,-347,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2584,1964,-471,3413,-345,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2586,1999,-483,3404,-352,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2588,2011,-486,3437,-343,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2590,1964,-492,3457,-345,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2592,1982,-465,3416,-355,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2594,1982,-493,3453,-350,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2596,2023,-470,3409,-350,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2598,1995,-468,3432,-349,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2600,1970,-470,3415,-355,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2602,2015,-494,3439,-359,-370,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2604,1981,-465,3422,-349,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2606,1969,-467,3448,-344,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2608,1963,-498,3457,-344,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2610,2036,-486,3446,-348,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2612,2003,-478,3443,-343,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2614,1976,-478,3423,-358,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2616,2022,-475,3419,-341,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2618,2027,-480,3430,-355,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2620,2004,-489,3431,-345,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2622,1977,-500,3449,-343,-361,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2624,2008,-475,3455,-352,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2626,2013,-485,3412,-349,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2628,1966,-478,3418,-342,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2630,2008,-495,3407,-354,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2632,1985,-479,3452,-359,-357,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2634,1976,-476,3452,-348,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2636,2030,-487,3430,-341,-370,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2638,2019,-485,3445,-349,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2640,1961,-472,3431,-344,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2642,1977,-475,3453,-342,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2644,2010,-498,3402,-358,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2646,2033,-482,3459,-353,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2648,2029,-464,3418,-343,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2650,2016,-497,3439,-342,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2652,1989,-466,3445,-355,-362,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2654,2021,-466,3443,-360,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2656,1960,-495,3415,-342,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2658,1981,-464,3406,-346,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2660,1979,-497,3411,-345,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2662,1980,-476,3448,-345,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2664,1968,-465,3457,-346,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2666,1986,-497,3422,-345,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2668,1999,-491,3408,-355,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2670,2017,-492,3403,-349,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2672,1981,-474,3451,-347,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2674,2002,-467,3434,-345,-360,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2676,1986,-464,3442,-358,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2678,2036,-473,3434,-347,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2680,1974,-465,3424,-345,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2682,2002,-476,3410,-356,-362,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2684,1971,-476,3403,-356,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2686,1991,-479,3412,-350,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2688,1968,-465,3457,-342,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2690,2027,-461,3433,-357,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2692,2038,-488,3411,-358,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2694,1994,-467,3406,-357,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2696,1994,-478,3422,-344,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2698,2019,-484,3427,-358,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2700,2012,-464,3413,-358,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2702,1986,-487,3442,-342,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2704,2005,-467,3458,-350,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2706,2010,-497,3432,-350,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2708,2001,-473,3435,-348,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2710,1961,-493,3418,-341,-362,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2712,2002,-483,3416,-352,-356,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2714,2006,-500,3439,-358,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2716,2013,-493,3437,-347,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2718,1982,-465,3447,-341,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2720,2004,-481,3417,-358,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2722,2033,-470,3459,-354,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2724,1976,-478,3407,-343,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2726,2039,-492,3427,-349,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2728,2003,-477,3442,-357,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2730,2021,-482,3404,-353,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2732,2018,-478,3411,-345,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2734,2018,-462,3455,-358,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2736,1972,-467,3434,-354,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2738,2029,-467,3403,-351,-367,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2740,1968,-476,3401,-350,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2742,2029,-494,3459,-346,-365,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2744,1962,-483,3442,-343,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2746,2012,-475,3444,-352,-369,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2748,2002,-470,3445,-341,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2750,2019,-475,3402,-346,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2752,2019,-478,3423,-343,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2754,1998,-467,3401,-358,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2756,1964,-492,3449,-348,-367,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2758,2030,-462,3408,-351,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2760,1999,-465,3431,-343,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2762,2022,-493,3438,-348,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2764,1968,-495,3430,-355,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2766,1963,-489,3441,-353,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2768,2019,-493,3430,-341,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2770,1964,-461,3424,-341,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2772,2000,-483,3432,-353,-360,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2774,1995,-470,3408,-354,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2776,2015,-474,3408,-346,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2778,1985,-494,3458,-346,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2780,2035,-463,3426,-347,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2782,2022,-483,3447,-347,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2784,2004,-483,3453,-357,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2786,1982,-476,3429,-358,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2788,1990,-484,3432,-355,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2790,1985,-476,3413,-345,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2792,1964,-470,3444,-342,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2794,2026,-493,3424,-342,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2796,1996,-491,3453,-359,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2798,2008,-494,3450,-350,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2800,1974,-469,3404,-346,-369,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2802,2020,-471,3442,-358,-368,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2804,1995,-478,3433,-345,-368,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2806,1964,-469,3437,-346,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2808,1985,-494,3437,-351,-368,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2810,1972,-488,3429,-354,-370,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2812,2019,-490,3453,-360,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2814,2020,-486,3405,-352,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2816,2010,-467,3414,-345,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2818,1984,-469,3417,-348,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2820,2024,-465,3438,-358,-362,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2822,2031,-471,3459,-352,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2824,2035,-465,3453,-354,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2826,1978,-487,3433,-344,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2828,1995,-491,3447,-344,-356,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2830,2019,-466,3413,-344,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2832,1982,-485,3441,-353,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2834,1992,-473,3447,-356,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2836,1961,-483,3414,-346,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2838,2018,-490,3413,-360,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2840,2032,-473,3409,-342,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2842,2003,-467,3436,-356,-360,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2844,1994,-464,3440,-345,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2846,1985,-485,3418,-353,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2848,1995,-497,3401,-350,-356,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2850,2028,-463,3404,-346,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2852,2005,-490,3421,-352,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2854,1980,-490,3415,-344,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2856,1975,-495,3444,-344,-365,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2858,1967,-493,3436,-349,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2860,1986,-488,3448,-342,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2862,1978,-490,3452,-360,-365,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2864,2006,-484,3457,-345,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2866,1982,-483,3420,-344,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2868,2039,-497,3456,-341,-358,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2870,1987,-491,3424,-358,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2872,1991,-500,3422,-352,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2874,2034,-490,3401,-357,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2876,1969,-488,3425,-346,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2878,2017,-471,3418,-344,-366,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2880,1990,-464,3415,-341,-364,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2882,2012,-498,3452,-350,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2884,2036,-487,3442,-352,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2886,1973,-500,3442,-353,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2888,1994,-480,3427,-354,-365,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2890,2033,-483,3435,-348,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2892,1979,-479,3402,-359,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2894,1970,-496,3403,-342,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2896,2019,-463,3410,-356,-361,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2898,2023,-483,3444,-358,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2900,2039,-473,3434,-348,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2902,2032,-468,3422,-354,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2904,1987,-500,3457,-356,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2906,1974,-463,3421,-356,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2908,2036,-467,3433,-358,-362,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2910,2001,-490,3444,-356,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2912,2017,-474,3433,-359,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2914,2027,-474,3447,-356,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2916,2033,-484,3435,-343,-357,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2918,1963,-467,3449,-357,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2920,1990,-474,3428,-342,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2922,1999,-484,3456,-350,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2924,1962,-476,3451,-348,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2926,2026,-497,3448,-349,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2928,2001,-483,3457,-356,-366,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2930,2019,-486,3450,-344,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2932,1995,-497,3442,-345,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2934,1994,-485,3420,-344,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2936,2014,-496,3457,-360,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2938,2024,-491,3458,-355,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2940,1977,-482,3450,-342,-365,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2942,1997,-476,3440,-352,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2944,2033,-478,3412,-346,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2946,2002,-474,3446,-354,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2948,2016,-491,3440,-346,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2950,1966,-491,3441,-349,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2952,2015,-469,3415,-358,-368,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2954,2008,-481,3455,-341,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2956,1981,-467,3417,-342,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2958,1989,-478,3422,-347,-366,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2960,1998,-481,3410,-344,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2962,1984,-478,3418,-341,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2964,2032,-489,3434,-360,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2966,1966,-485,3431,-354,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2968,1980,-472,3439,-350,-356,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2970,2011,-488,3450,-360,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2972,1977,-492,3421,-355,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2974,2034,-490,3412,-346,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2976,2015,-470,3413,-357,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2978,2000,-498,3439,-359,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2980,2037,-480,3440,-349,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2982,1974,-500,3451,-350,-362,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2984,2032,-461,3432,-356,-370,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2986,2015,-466,3427,-356,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2988,1960,-475,3444,-357,-366,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2990,2007,-465,3441,-343,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2992,2012,-476,3417,-358,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2994,2015,-496,3455,-352,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2996,2033,-481,3433,-351,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2998,2036,-482,3447,-344,-363,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3000,1965,-471,3433,-358,-357,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3002,2035,-479,3402,-354,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3004,2016,-476,3408,-348,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3006,1964,-462,3434,-358,-360,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3008,1965,-473,3414,-350,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3010,1987,-491,3413,-352,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3012,2032,-485,3426,-349,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3014,2014,-465,3408,-355,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3016,1976,-472,3428,-352,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3018,1981,-475,3424,-344,-356,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3020,1969,-462,3425,-342,-368,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3022,2018,-484,3454,-342,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3024,2000,-492,3445,-360,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3026,1987,-498,3425,-358,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3028,1977,-467,3419,-352,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3030,2030,-466,3423,-354,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3032,2008,-466,3410,-352,-368,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3034,2023,-473,3404,-353,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3036,2015,-473,3405,-353,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3038,2006,-493,3451,-358,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3040,1984,-464,3405,-343,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3042,2038,-480,3459,-347,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3044,2015,-464,3433,-352,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3046,2000,-493,3459,-351,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3048,2004,-476,3454,-356,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3050,1973,-478,3410,-346,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3052,1984,-490,3443,-358,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3054,2021,-493,3453,-346,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3056,2023,-461,3411,-354,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3058,2038,-500,3436,-357,-366,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3060,1991,-468,3438,-353,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3062,2019,-473,3430,-352,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3064,1997,-499,3445,-356,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3066,2031,-469,3403,-342,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3068,2027,-497,3451,-351,-368,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3070,1982,-499,3449,-354,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3072,1967,-495,3452,-345,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3074,1989,-471,3424,-346,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3076,2025,-482,3426,-345,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3078,1970,-481,3453,-346,-360,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3080,1973,-479,3421,-341,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3082,2011,-483,3418,-357,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3084,1963,-484,3420,-346,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3086,2001,-466,3417,-350,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3088,1967,-478,3430,-351,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3090,1999,-462,3437,-356,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
3092,1968,-462,3426,-343,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
